dataset_id,split,engine_id,cycle,rul_pred,anomaly_score_raw,anomaly_score_smoothed,anomaly_state,decision_label,reason_codes,theta_rul_used,alpha_high_used,alpha_low_used,model_risk,policy_risk,trend_risk,volatility_risk,hybrid_risk,hybrid_state,hybrid_alarm_active,critical_proxy,missed_alarm_proxy,early_alarm_proxy,dominant_driver,expected_failure_stage,policy_version,run_id
DS01,test,9,17,74.74385,7.18761984896954e-06,7.353421189881371e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.40702866666666654,0.8318591387267523,0.20209164720600858,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,18,64.71503,1.3322676295501878e-15,5.515065892444336e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.9681626666666668,0.8807435966106059,0.31920689299439403,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,19,82.42065,1.2180737529732255e-09,4.136329871177076e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.39621666666666705,0.8307993642259114,0.19982326975592457,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,20,71.03727,0.001162257955481,0.000321586962904,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.5719819999999999,0.8272897070449073,0.23462537070449074,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,21,82.46976,6.661338147750939e-16,0.0002411902221782,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.34434133333333344,0.7782237851335034,0.18419064518001707,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,22,68.693634,1.4616030608038955e-10,0.0001808927031737,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.6860767176100352,0.10610767176100354,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,23,56.289783,1.1102230246251563e-16,0.0001356695273803,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.31031599999999976,0.7599365348708628,0.17555685348708627,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,24,82.32006,4.440892098500626e-16,0.0001017521455353,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.786266497810523,0.11612664978105233,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,25,57.006195,1.1542988787027753e-12,7.631410944009738e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.901066487695826,0.3276066487695827,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,26,72.22726,2.8421709430404014e-14,5.723558208717846e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.04893166666666673,0.9016004468177029,0.13744637801510365,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,27,60.053547,4.085620730620576e-14,4.29266865755979e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.8902217366018617,0.3265221736601862,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,28,68.39923,1.2364387291796675e-10,3.219504584266665e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.5688906666666668,0.8818470577042654,0.23946283910375996,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,29,63.138115,1.7856340850386232e-08,2.4150748467212583e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.8804444632706792,0.32554444632706797,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,30,85.3496,6.4884764228168016e-12,1.8113062972528543e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.9474569397852248,0.1322456939785225,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,31,59.078342,1.887379141862766e-14,1.3584797234114856e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.8002045333333337,0.9932947274395741,0.2968703794106242,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,32,59.20493,3.8968828164342995e-14,1.0188597935328347e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,33,66.70964,8.397734473364338e-07,7.85139181333037e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,34,74.0638,1.6546663150762697e-08,5.892680525785468e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.557123333333333,0.9571223550583486,0.2446369021725015,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,35,59.733112,1.538266674483424e-06,4.804077062959957e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.7536105333333338,0.9790099775408658,0.2861231044207534,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,36,73.01428,5.284370718783291e-10,3.603189906487937e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.630365333333333,0.9042119961361987,0.25399426628028654,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,37,53.47,3.772981926886132e-12,2.7023933731114345e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.9672432367432104,0.3342243236743211,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,38,68.96453,1.967082572384982e-07,2.075972094143201e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.9309307477899563,0.13059307477899568,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,39,53.984783,1.392396087318559e-09,1.55732716962923e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.8806413173394156,0.3255641317339416,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,40,61.353264,9.024937610790928e-06,3.4242297799196545e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.8594566963505494,0.12344566963505496,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,41,48.051624,0.0001071174832526,2.9347543148089742e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.9419633468336962,0.3316963346833697,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,42,57.822815,5.979774320152842e-07,2.216015171907113e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.14871546666666688,0.9497402930501232,0.16221712263834573,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,43,60.750916,7.654453668881622e-05,3.57562479615074e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.5098876000000004,0.9419987898098988,0.23367739898099005,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,44,62.211864,3.3306690738754696e-16,2.6817185971213812e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.06175006666666671,0.9421922365723205,0.14406923699056542,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,45,45.219833,1.822213052449229e-05,2.4668422109533435e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.8217802387203229,0.31967802387203237,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,46,52.05913,7.589461844537126e-07,1.8691053128263505e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.4679474666666664,0.8484367167820756,0.21593316501154086,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,47,46.93727,1.8630819109688448e-10,1.4018336423245404e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.8178439999999999,0.9111324605195548,0.2921820460519555,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,48,40.000088,1.176836406102666e-14,1.0513752320376144e-05,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,49,46.128384,2.21321428961474e-08,7.890847276006144e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.9253246159610357,0.3300324615961036,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,50,39.28502,3.3306690738754696e-16,5.918135457087875e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,51,37.624943,3.219620237082665e-09,4.439406497875177e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.9364842610168461,0.33114842610168466,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,52,38.499588,2.509104035652853e-14,3.3295548796791427e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.9980274666666664,0.9930928927694072,0.3364147826102741,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,53,36.354027,0.0,2.497166159759357e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.916143271292412,0.32911432712924127,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,54,33.969944,0.0,1.8728746198195175e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.9732654694328732,0.3348265469432874,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,55,31.929201,2.220446049250313e-16,1.4046559649201497e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.9615894418007817,0.33365894418007824,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,56,30.51221,2.220446049250313e-16,1.0534919737456234e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,57,32.373516,1.6091046384225652e-08,7.941417419052739e-07,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.9919221300419755,0.3366922130041976,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,58,30.190054,1.6973097372030561e-09,5.960306338632562e-07,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.8939261784109116,0.32689261784109125,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,59,26.578556,0.0,4.470229753974422e-07,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.06842888000000003,0.72,1.0,0.7252959511027027,0.48332259111027037,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,60,25.908775,2.220446049250313e-16,3.352672316035928e-07,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.08182450000000002,0.72,1.0,0.7557616495823015,0.49239718995823023,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,61,24.281322,6.217248937900877e-15,2.5145042525700684e-07,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.11437356000000001,0.72,1.0,0.6858478975608447,0.5000528917560846,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,62,23.881992,2.2959755985318964e-08,1.943277579390849e-07,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.12236016,0.72,1.0,0.6495019794608168,0.5000122699460817,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,63,21.458143,1.1441869673944892e-10,1.4577442312849854e-07,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.17083714,0.72,1.0,0.6856194906679586,0.525438662066796,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,64,20.998823,1.6573680505782565e-07,1.507650186108303e-07,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.18002353999999995,0.72,1.0,0.617585981443992,0.5227691911443992,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,65,18.505196,9.667520450840072e-09,1.1549064407083275e-07,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.22989607999999995,0.72,1.0,0.6334493947180646,0.5467981754718065,normal,False,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,66,16.538103,1.2067096766266161e-08,8.96347572446911e-08,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.26923794,0.72,1.0,0.658779684609137,0.5670350414609139,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,67,16.730967,9.992007221626409e-16,6.72260681833185e-08,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.26538066,0.72,1.0,0.637776562609387,0.5631989532609387,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,68,14.839382,6.017408793468348e-14,5.0419566181010866e-08,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.30321236,0.72,1.0,0.6305100044090836,0.5794965624409085,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,69,15.306894,0.0001470397763764,3.679775876873576e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.29386212,0.72,1.0,0.6160036157560251,0.5738383155756026,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,70,13.758342,3.7114300521778887e-10,2.759841186230312e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.32483316,0.72,1.0,0.6136104667508372,0.5875359686750837,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,71,11.575551,3.7321381318733415e-08,2.0708139242057025e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.36848897999999997,0.72,1.0,0.6234359053020696,0.608163631530207,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,72,10.286171,9.803443845601836e-08,1.5555613041156775e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.39427658,0.72,1.0,0.5921710397177244,0.6166415649717726,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,73,10.232059,1.8130386081338656e-11,1.16667143134641e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.39535881999999994,0.72,1.0,0.5552125120985778,0.613432720209858,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,74,8.682897,1.1881606809538425e-12,8.750036032138247e-06,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.42634205999999997,0.72,1.0,0.551316483240845,0.6269855753240845,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,75,7.933983,5.377143175167021e-12,6.562528368389479e-06,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.44132034000000003,0.72,1.0,0.5358448249025022,0.6321786354902504,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,76,6.52614,9.591518357332518e-09,4.9242941558814425e-06,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.46947720000000004,0.72,1.0,0.5280165578746382,0.644066395787464,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,77,7.0411496,1.3933387945641584e-06,4.041555315552122e-06,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.45917700799999994,0.72,1.0,0.49169345527141106,0.6357989991271412,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,78,4.5501337,2.3831296935838964e-09,3.0317622690874872e-06,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.508997326,0.72,1.0,0.48658536814448805,0.657707333514449,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,79,4.2761397,4.509190039236888e-05,1.3546796799907837e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.514477206,0.72,1.0,0.4623831553527906,0.6577530582352793,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,9,80,3.4854984,1.511674608822844e-07,1.0197889465151447e-05,OFF,Planned Maintenance,RUL_LOW|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.530290032,0.72,1.0,0.4535448818901754,0.6639850025890177,warning,True,False,False,False,physics,RUL Degradation Path,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,1,70.7852,7.138904397629986e-07,7.138904397629986e-07,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.0,0.037500000000000006,normal,False,False,False,False,policy,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,2,71.14863,2.565738767335013e-06,1.1768525216560022e-06,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.0,0.037500000000000006,normal,False,False,False,False,policy,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,3,65.31521,0.0009445920604506,0.0002370306545038,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,0.32765882848186295,0.27026588284818637,normal,False,False,False,False,physics,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,4,78.27518,1.913740799164287e-08,0.0001777777752299,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.5322125923058663,0.09072125923058663,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,5,70.19231,0.3460757281699043,0.0866522653738985,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.1185779999999994,0.705221590198196,0.1317377590198195,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,6,73.15257,0.0048295832943966,0.066196594854023,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.672057849348154,0.10470578493481543,normal,False,False,False,False,uncertainty,Stable Monitoring,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,7,52.795223,0.0075742567126736,0.0515410103186856,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,8,73.910545,8.975224785601199e-09,0.0386557599828204,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,0.9859045803634807,0.13609045803634812,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,9,59.309002,0.911096756674724,0.2567660091557963,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2244259483191497,0.2019833534872347,0.4,0.15,1.0,1.0,0.5875000000000001,warning,True,False,False,False,physics,Anomaly Persistence Gate,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,10,65.11287,4.521237778609688e-07,0.1925746198977917,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.5672330000000002,1.0,0.2509466000000001,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,11,69.61766,5.494292733665418e-06,0.1444323384965272,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.10614000000000022,1.0,0.1587280000000001,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,12,67.456314,3.609045668651056e-06,0.1083251561338125,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.2774071666666664,1.0,0.19298143333333334,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,13,72.19668,0.9487108625607824,0.318421582740555,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2244259483191497,0.2019833534872347,0.4,0.15,0.0,1.0,0.38750000000000007,normal,False,False,False,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,14,71.56407,2.611983718203703e-08,0.2388161935853756,OFF,Normal Operation,RUL_HIGH|ANOM_OFF|PERSISTENCE_PENDING,30.0,0.2244259483191497,0.2019833534872347,0.4,0.15,0.0,1.0,0.38750000000000007,normal,False,False,False,False,uncertainty,Anomaly Persistence Gate,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,15,58.92792,0.0028060229478779,0.1798136509260011,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.7904853333333335,1.0,0.29559706666666674,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,16,61.49889,5.179971046542775e-06,0.1348615331872625,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.6190873333333333,1.0,0.2613174666666667,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,17,59.029114,4.4549588836706455e-05,0.101157287287656,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.8079677333333332,1.0,0.2990935466666667,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,18,79.29567,4.533048381105686e-09,0.0758679665990041,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,0.0,1.0,0.1375,normal,False,False,False,False,uncertainty,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
DS01,test,10,19,58.106476,0.0027726936546278,0.05759414836291,OFF,Normal Operation,RUL_HIGH|ANOM_OFF,30.0,0.2244259483191497,0.2019833534872347,0.0,0.15,1.0,1.0,0.3375000000000001,normal,False,False,False,False,physics,Threshold Volatility,v2,ds-20260211T154143Z-814aa2e321
