dataset_id,split,engine_id,cycle,rul_pred,anomaly_score,decision_label,reason_codes,reason_text,theta_rul_used,alpha_anomaly_used
FD001,test,1,1,125.0,0.4153591779113501,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,131,91.463040786739,0.4674626372120064,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,132,103.95869229103478,0.4550793234176558,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,133,103.0441151231388,0.4589280163956397,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,134,109.52665884775652,0.4647855072704688,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,135,105.07011297728268,0.4702133271905665,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,136,99.01773326514544,0.4705097538736194,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,137,102.390928330381,0.4638976309498678,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,138,111.10817324839518,0.4480988844132733,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,139,100.16851610838177,0.4433704921592326,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,140,109.14518130124372,0.4432635074817077,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,141,112.00168704358308,0.4400096158262975,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,142,104.13839458199983,0.4476203881273042,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,143,125.0,0.4547339134375907,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,144,112.63283311098324,0.4576749994838144,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,145,109.60230741709132,0.4549640332961386,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,146,113.40335976910664,0.4451628822588382,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,10,147,110.60042127766212,0.4565241724502183,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,148,105.46140445559423,0.4607255191969251,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,149,115.15743821627814,0.4654236616557481,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,150,100.72087815398484,0.4891720725317924,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,151,121.06686595064514,0.4811857397456952,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,152,108.75514167238012,0.4872082891092614,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,153,120.58234459682932,0.4813187669686518,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,154,94.58832132499896,0.4825395753450186,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,155,112.01408333612636,0.4642563933540677,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,156,113.4143021063641,0.4951471928604151,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,157,108.61454301573804,0.4866968672752406,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,158,100.5085062648132,0.5086325438374082,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,159,110.73424792709756,0.496136975787845,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,160,103.69705656771588,0.5236759740621392,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,161,101.12296625397778,0.5232729048056669,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,162,99.83133447110995,0.527589895246006,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,163,110.17310140635033,0.5285641421092774,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,164,104.39346744849011,0.5312755931338577,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,165,108.06329882310555,0.5119893380659981,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,166,109.34725046039566,0.5026688739098393,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,167,110.74254058284166,0.4999691595946216,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,168,93.4935056674626,0.5128200910039634,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,169,99.7267062051573,0.5379535565463949,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,170,106.57230712558132,0.5394733801350932,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,171,105.17174440468756,0.5388522110096068,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,172,99.43690536579751,0.5564570686983477,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,173,101.99851953082933,0.5443875895157357,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,174,101.20711405837773,0.540793850201494,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,175,101.98279425135092,0.5601011185381052,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,176,107.9942514431029,0.5679083201463266,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,177,105.05243047942572,0.5765699758249618,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,178,110.55095582656055,0.5850800308418219,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,179,109.49389633360232,0.5688917375820755,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,180,102.07530401652564,0.5610213021891389,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,181,117.6995365667846,0.5560153803317002,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,182,105.11321932541236,0.5391569873633342,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,183,93.97707380061053,0.5648101311282087,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,184,111.15337846147996,0.5757054767588484,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,185,119.1391862218414,0.5887707400795797,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,186,110.12419026798788,0.602375597283105,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,187,91.99996762613308,0.6279792938594411,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,188,101.26108055358972,0.6093825181500475,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,189,100.92433025741528,0.6437350423155832,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,190,105.04168498084904,0.6249802720007668,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,191,107.31952625125052,0.6273262251648763,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,10,192,101.16960564566163,0.6197671548164443,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,11,1,121.51351409725817,0.4084743379668712,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,2,125.0,0.4240650746995728,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,3,123.11600583372956,0.4041845709558102,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,4,125.0,0.4086641297818904,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,5,125.0,0.4038168256297889,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,6,125.0,0.398385249212866,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,7,123.04660523900868,0.3844436239152001,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,8,118.01342202928755,0.3904514979734174,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,9,125.0,0.3813221594084864,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,10,123.22614575833607,0.3910580669809213,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,11,121.38415574054312,0.3982213369305384,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,12,122.55323212935014,0.4017784348367656,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,13,121.96711489570002,0.3916206026546886,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,14,125.0,0.4016530137932024,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,15,125.0,0.4023663423299236,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,16,125.0,0.3926772499542431,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,17,119.79016387799996,0.3915411354176745,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,18,120.58234999731783,0.3973385455443502,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,19,125.0,0.396346919367519,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,20,125.0,0.3889776528670016,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,21,123.77120529632433,0.4059581774996015,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,22,116.88897510826756,0.4390729052979588,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,23,123.57647272922466,0.4681244648726497,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,11,24,125.0,0.4621617012895738,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,11,25,124.79013468548987,0.464661082421015,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,11,26,121.64684590589344,0.4559085044875161,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,27,109.97142897912924,0.4425202547944484,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,28,123.2388003308151,0.4253444480365591,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,29,120.69819665681786,0.4382247393011315,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,30,123.9769280206102,0.4228352385923065,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,31,116.9830541523556,0.4195632257117174,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,32,124.71962449658528,0.4203458111695706,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,33,125.0,0.4186874661618209,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,34,121.46977769370392,0.4058411165408593,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,35,121.56586498157505,0.4428765237529379,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,36,125.0,0.4599798367909677,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,11,37,123.34478466763149,0.4566085692939762,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,11,38,124.7256728603689,0.4563528563033714,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,11,39,118.1888878101038,0.4681512737414796,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.4560538176011786
FD001,test,11,40,124.0870794569512,0.4493528806568775,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,41,122.3102839586276,0.4314384842077897,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,42,124.54231152699448,0.4351676322504577,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,43,125.0,0.4417238483691054,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,44,117.27897687853076,0.4267571520488625,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,45,124.84079478772804,0.4237358821097906,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,46,111.40576964916968,0.4385054701679164,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,47,122.16762154896186,0.4220783505471185,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,48,121.77515197349,0.4086303572259767,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,49,114.92340579792292,0.4112285782833206,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,50,120.62336080582362,0.4163448101906291,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,51,117.64523527856086,0.4166144442805037,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,52,118.46685934403904,0.4198136006477828,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,53,117.177980188141,0.4390708088154643,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,54,114.5788300894842,0.4496781693011147,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,55,111.00533202785948,0.4438237409202271,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,56,117.47187458173276,0.4303007114343232,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,57,120.46339648916656,0.4399239496791057,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,58,119.59593548882488,0.4226017751382319,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,59,108.23596231363526,0.4208140118465643,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,60,99.85779777976254,0.4296304374967564,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,61,118.8728668506664,0.4322082367308094,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,62,118.83304440011142,0.424868209591436,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,63,116.6024731461914,0.416048531224679,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,64,118.65113819426836,0.411527911680782,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,65,112.97022945395204,0.4160013904142589,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,66,121.22307210958128,0.413215376746303,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,67,118.73175269366456,0.4159972528668629,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,68,111.9873249731608,0.4237571473372387,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,69,108.7763520230009,0.4393308988119438,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,70,98.96471123104256,0.4373652033714633,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,71,116.9975807107692,0.4407548374888989,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
FD001,test,11,72,116.93989691755444,0.4205865820561761,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.4560538176011786
