engine_id,cycle,rul_pred,anomaly_score,decision_label,reason_codes,reason_text,theta_rul_used,alpha_anomaly_used
1,1,125.0,0.4153591779113501,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,25,123.77876042633254,0.4167612857983837,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,26,124.08369955365895,0.42846891868814047,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,27,124.31959164362657,0.4272574729561711,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,28,124.00833661312444,0.4197856636480424,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,29,123.97830961116934,0.4326360595097477,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,30,123.90876949309829,0.43852129936682954,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,31,123.60787983665075,0.43420861610357536,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,32,123.53948561785216,0.4259158875854812,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,33,123.75655054671702,0.4228798360502758,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,34,123.96265669914203,0.4050955855706551,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,35,123.4526705909961,0.3775824207109466,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,36,123.3107541579459,0.36494521746766906,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,37,123.15738495034375,0.3558767473347866,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,38,122.98667613490586,0.34812481625701985,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,39,122.5856883368441,0.3552125152609455,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,40,122.2075083235768,0.3625644335793895,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,41,122.36145720475074,0.36827982053448693,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,42,122.47115190654992,0.38498656332672804,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,43,122.22578067435832,0.3946731454873384,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,44,122.07802619168415,0.4004806199160603,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,45,122.4595921321746,0.4096970939156456,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,46,121.94288880337237,0.4173373243629892,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,47,121.21384035183397,0.42737957341115607,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,48,120.45767247206678,0.41725768000411445,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,49,120.911749786395,0.4234673972427185,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,50,120.9611271030067,0.42979940113116993,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,51,120.6891808566553,0.43246217866419234,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,52,120.99956521264191,0.42640367918389294,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,53,120.9500215758818,0.434059088208255,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,54,119.79651355875481,0.4361456112337415,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,55,119.52590572790004,0.4306006064543437,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,56,118.84000882341175,0.4242279003001116,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,57,118.0789493185001,0.3995108405140266,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,58,117.77500642753589,0.3965891822418956,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,59,117.82891638840306,0.39009074112766096,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,60,116.6483023322746,0.40016597622730804,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,61,115.94925780937774,0.3969834566868884,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,62,115.26585997580864,0.40309171668020205,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,63,115.02973449795573,0.40144124749371707,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,64,114.5328334061785,0.41655947608965305,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,65,114.49950350093677,0.4082993134977252,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,66,114.65480255066605,0.4042757622809969,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,67,114.66625921962859,0.4187675565069515,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,68,115.40676994169344,0.43903493441568847,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,69,115.1867453872871,0.42401686041327136,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,70,114.59025441650326,0.42039272289609075,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,71,114.61375904196116,0.41570147750146347,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,72,114.28656437074883,0.41112773877932396,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,73,112.97018463419597,0.40273096526787366,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,74,113.2635339173768,0.41558152666225556,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,75,114.45805697746073,0.41597211078564655,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,76,115.68463413231977,0.4300895355527653,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,77,115.06934380712747,0.444123838435162,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,78,114.78467772122397,0.4398049941701883,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,79,114.10266761508035,0.41889165727619304,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,80,112.50846471562957,0.42472155281008594,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,81,110.48628179778507,0.41563047134782877,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,82,110.83267378874743,0.40896802852222275,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,83,109.904128259642,0.42080945970452344,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,84,108.83987627805156,0.42266689966415666,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,85,108.60771657101358,0.40741965398779056,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,86,108.79294323691192,0.4111122539150601,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,87,108.57384309832862,0.41143083179762413,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,88,108.91110647940839,0.39824538059207554,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,89,108.77137163368471,0.39480522661884976,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,90,107.89670576107964,0.41422868410568753,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,91,107.35173551794894,0.4203196334044474,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,92,106.19966335580757,0.41482017719627684,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,93,105.70578779118895,0.4178302024746565,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,94,106.1876904897626,0.4320877545048322,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,95,106.32402089394455,0.44341921333017603,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,96,103.67751425246134,0.47032465812747526,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,97,103.42459376738687,0.46671202130201567,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,98,102.34736765878922,0.4696059386985243,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,99,100.74267920139444,0.4773561372277217,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,100,99.07582437551727,0.47428312787101506,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,101,100.20191779954209,0.4451967948747909,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,102,99.33159953547813,0.4577675465597202,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,103,98.95444315223891,0.4746077761296724,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,104,98.20403856747927,0.4776808084868861,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,105,99.10318044770281,0.45861646664816824,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,106,98.22216523856397,0.4623184714168437,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,107,97.14408595624008,0.45087664317828374,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,108,95.83978702938899,0.4381563748657899,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,109,94.29920423845394,0.4387611319078003,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,110,90.231777410543,0.4657069224215592,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,111,90.02451290323764,0.46012639092628244,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,112,88.83154529322499,0.47292060388396057,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,113,89.04725468837867,0.47187034584437015,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,114,89.6597691814995,0.44680145373279617,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,115,92.26751591802307,0.4261870264935051,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,116,90.94690027702109,0.42584263897815006,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,117,92.00546792753478,0.42606508306552515,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,118,93.0506715802724,0.44577580558658986,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
28,119,91.6099794853366,0.4704331653415875,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,120,92.1761068700731,0.4836093549606012,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,121,92.67100874254402,0.49123627117056073,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,122,92.72921862377531,0.4887182687802002,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,123,94.54805110070042,0.463244134003091,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,124,94.04895664494146,0.4824486367175518,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,125,91.77889638128207,0.4865719585278693,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,126,91.70046461991319,0.5036896120304025,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,127,90.75711650975663,0.5224486144127968,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,128,85.85628395837475,0.5429467467719713,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,129,87.55955831786542,0.5315317302098581,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,130,86.65702150773078,0.5265317889279102,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,131,86.50013091672845,0.49738188265479943,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,132,87.25108517442825,0.48244422609739823,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,133,87.91624015982845,0.4700917542582242,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,134,87.29760459234383,0.4608754712479703,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,135,88.4500730506829,0.45035524759703077,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,136,85.6740217166558,0.4824167265506475,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,137,86.62153871248265,0.4960890381514849,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,138,85.86166353928517,0.509565767681733,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,139,86.14687801900774,0.50997942220828,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,140,85.87638580544413,0.5059528309157215,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,141,85.97579355521636,0.49785626391153553,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,142,85.00850995903666,0.48735596866172093,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,143,87.19199489215637,0.5054777956744287,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,144,84.81448151247749,0.5201312471695259,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,145,85.55696353479067,0.5419587400249377,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,146,86.87317703411432,0.5445111484921749,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,147,86.09395272694596,0.5358697781380316,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,148,82.3097115985029,0.540932901175535,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,149,84.14682529817364,0.5452713858019826,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,150,85.07338007941563,0.5635361360835985,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,151,83.57007798890282,0.5804527036832131,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,152,83.28847342030028,0.6106552136235252,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,153,85.0252303496143,0.5799376614840345,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,154,86.71149011950645,0.5674783974179162,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,155,85.16753455910856,0.5712198343538408,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,156,90.38667873421329,0.5713838377749065,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,157,90.74384935398014,0.563294542968131,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
28,158,89.98509581071238,0.5754021163076414,Enhanced Monitoring,RUL_HIGH|ANOM_HIGH,RUL is above θ_RUL but anomaly is above α_anomaly; increase monitoring and run diagnostics.,50.0,0.45032385398721636
29,1,124.48618700884396,0.4281382610243249,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
29,2,124.74309350442198,0.4096311061774718,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
29,3,124.74553993841425,0.41095332956080455,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
29,4,124.80915495381069,0.41112352589107487,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
29,5,124.65411374463118,0.4047243761431372,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
29,6,124.7568763428624,0.3911363658748955,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
29,7,124.49227638607394,0.39101257997173106,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
29,8,124.52364107361446,0.3943917066028975,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
29,9,124.3256241484299,0.38444201975568315,Normal Operation,RUL_HIGH|ANOM_LOW,RUL is above θ_RUL and anomaly is below α_anomaly; continue normal operation.,50.0,0.45032385398721636
